drawdown_trigger,vix_min,fwd_days,ticker,n,mean,median,win_rate,outperf_rate_vs_spx,spx_mean,spx_median,spx_win_rate
-0.1,,63,ECH,45.0,0.0365679525521301,0.05864599840553031,0.6666666666666666,0.4444444444444444,0.02151623596518189,0.04928208899975495,0.6444444444444445
-0.1,,63,EIDO,31.0,0.02709363190088427,0.035533956358821284,0.6451612903225806,0.43333333333333335,0.02151623596518189,0.04928208899975495,0.6444444444444445
-0.1,,63,EPU,36.0,0.06269047298939744,0.06393457777810829,0.6666666666666666,0.5428571428571428,0.02151623596518189,0.04928208899975495,0.6444444444444445
-0.1,,63,EWW,45.0,0.03787850950864093,0.06649568376378134,0.6666666666666666,0.6444444444444445,0.02151623596518189,0.04928208899975495,0.6444444444444445
-0.1,,63,EWZ,45.0,0.04399828760179083,0.05459151268565465,0.6222222222222222,0.5111111111111111,0.02151623596518189,0.04928208899975495,0.6444444444444445
-0.1,,63,INDA,21.0,0.016272540442561937,0.023880726710973077,0.6666666666666666,0.35,0.02151623596518189,0.04928208899975495,0.6444444444444445
-0.1,,63,KSA,16.0,0.01030614459298048,-0.01679916453028235,0.4375,0.3333333333333333,0.02151623596518189,0.04928208899975495,0.6444444444444445
-0.1,,63,QAT,17.0,4.340467012374586e-05,-0.011444945784641392,0.47058823529411764,0.1875,0.02151623596518189,0.04928208899975495,0.6444444444444445
-0.1,,63,UAE,17.0,-0.013357390603602552,-0.02047347988620607,0.29411764705882354,0.25,0.02151623596518189,0.04928208899975495,0.6444444444444445
-0.1,,63,VNM,36.0,0.013720150186965504,0.016777899886104453,0.5555555555555556,0.3142857142857143,0.02151623596518189,0.04928208899975495,0.6444444444444445
-0.1,,126,ECH,45.0,0.05549541379223923,0.035293964308928505,0.6444444444444445,0.4888888888888889,0.046951132438067165,0.05650792108500102,0.6666666666666666
-0.1,,126,EIDO,31.0,0.05232395082313554,0.03383360140975844,0.6774193548387096,0.3333333333333333,0.046951132438067165,0.05650792108500102,0.6666666666666666
-0.1,,126,EPU,36.0,0.10270732766281411,0.07725804618155929,0.7222222222222222,0.5142857142857142,0.046951132438067165,0.05650792108500102,0.6666666666666666
-0.1,,126,EWW,45.0,0.0796490812023816,0.11385055758670637,0.7333333333333333,0.6,0.046951132438067165,0.05650792108500102,0.6666666666666666
-0.1,,126,EWZ,45.0,0.05837699352877183,0.026448564795257923,0.6,0.4444444444444444,0.046951132438067165,0.05650792108500102,0.6666666666666666
-0.1,,126,INDA,21.0,0.05164206477703929,0.06277466431278445,0.6666666666666666,0.4,0.046951132438067165,0.05650792108500102,0.6666666666666666
-0.1,,126,KSA,16.0,0.025923983929526252,0.039135310309726556,0.5,0.26666666666666666,0.046951132438067165,0.05650792108500102,0.6666666666666666
-0.1,,126,QAT,17.0,0.005590140223798249,-0.0018584576843481138,0.47058823529411764,0.125,0.046951132438067165,0.05650792108500102,0.6666666666666666
-0.1,,126,UAE,17.0,-0.006045674851726331,-0.031848612651174446,0.35294117647058826,0.125,0.046951132438067165,0.05650792108500102,0.6666666666666666
-0.1,,126,VNM,36.0,-0.0032519538747217257,0.03548978987560569,0.5555555555555556,0.2857142857142857,0.046951132438067165,0.05650792108500102,0.6666666666666666
-0.1,,252,ECH,44.0,0.10004990029410799,0.06186929471367719,0.5909090909090909,0.45454545454545453,0.10281321839963707,0.13779317669296742,0.8181818181818182
-0.1,,252,EIDO,30.0,0.07778885000871495,0.03376822867683904,0.7333333333333333,0.3103448275862069,0.10281321839963707,0.13779317669296742,0.8181818181818182
